index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,MEGNO,MEGNOstd,prelimStable,Stable
95000,0.3490695845529049,0.11286976724292333,0.030179687876281953,0.0,0.0,0.587728572219364,0.06609623933295514,0.012097666040603184,0.0,0.0,6.03158944693036,1.4788798744861322,True,False
95001,0.09341516158589651,0.014381579243408068,0.00021097934992743282,0.006731272791630797,0.006731272791630797,0.25146439129034265,0.008162360794253351,0.0009046549957806484,0.0,0.006731272791630797,1.9940903115900057,0.015089798132837486,True,True
95002,0.14307623255621443,0.0054873828596941855,7.4335074606625e-05,0.006853094596842576,0.006853094596842576,0.2435234376183254,0.002220424197848913,3.061664062733798e-05,0.007591901234214089,0.006853094596842576,1.9932318931165534,0.004653563412455087,True,True
95003,0.10779155369952255,0.08464039096929969,0.000754954102970708,0.014768951944374768,0.014768951944374768,0.2694697655672839,0.016794387590746605,0.003388381885896594,0.0,0.014768951944374768,5.3417858332739385,1.2292191143967819,True,False
95004,0.16150422147160456,0.07481359803460623,0.006081348619581331,0.039243084919265425,0.039243084919265425,0.42237701377910863,0.024445863398690867,0.003690879911751467,0.0,0.039243084919265425,2.110007107168349,0.1208430309725176,True,False
95005,0.04049138111143214,,,,,0.38991892609510237,,,,,,,False,False
95006,0.07723817995922626,0.09985439903827985,0.0008330296941338257,0.02843168547129181,0.02843168547129181,0.08736724136818051,0.08502880309061758,0.0004426279438539718,0.01943456370232355,0.02843168547129181,61.92297454909435,17.982551806284636,True,False
95007,0.4061618576420879,0.011039749650878896,0.00215167617950735,0.0,0.0,0.4099436230272553,0.0076726385937416625,0.0007892662430511511,0.0,0.0,1.9919701682350963,0.0050132427162871826,True,True
95008,0.0526163940515673,0.0252602963460395,0.00027699677744256915,0.016986757987426486,0.016986757987426486,0.24593849413788857,0.01078556044495054,0.0020854616943018784,0.0,0.016986757987426486,28.07364257553682,7.140741614125815,True,False
95009,0.43960302573625315,0.16184714153338062,0.0546403431565775,0.0,0.0,0.4450126384758711,0.21188562603190095,0.056173508773255235,0.0,0.0,52.85103983917706,19.139807385094286,True,False
95010,0.043446382094784824,0.12487143495297616,0.005810690370473623,0.009837585349504534,0.009837585349504534,0.0620371174364634,0.0567725431859323,0.003284606843122964,0.008599824760542843,0.009837585349504534,31.036279503603915,10.23109629887772,True,False
95011,0.10476011133248701,,,,,0.40578779397197834,,,,,,,False,False
95012,0.3949301978279003,0.110820991757952,0.04553199581973049,0.0,0.0,0.4056243547758627,0.04817987889339046,0.002139848885144643,0.0,0.0,2.338476414426646,0.11645271718518896,True,False
95013,0.3105682505203451,0.010066558356494702,0.007873448217977905,0.0,0.0,0.39580841349427476,0.021911167148036977,0.002289848982774053,0.0,0.0,1.9962391128703494,0.0009494740836900623,True,True
95014,0.05796405417757002,0.03313374485060743,0.001056304988615489,0.01738827258939848,0.01738827258939848,0.3410538139574429,0.019710351252653233,0.0010630105125474798,0.0,0.01738827258939848,33.87082409376535,5.720855219415161,True,False
95015,0.06014904030162219,0.028062711206453567,0.0006425056147947256,0.023298350757074343,0.023298350757074343,0.30711920280840516,0.015476875855101378,0.001595119856895234,0.0,0.023298350757074343,1.940767809840898,0.029720093200294114,True,True
95016,0.16195797682108473,0.033310394352475126,0.0028340659886619143,0.0042557890727225114,0.0042557890727225114,0.2515941880105781,0.01470017979379672,0.0030025415936617717,0.0,0.0042557890727225114,7.723810824687556,1.3218953531355118,True,True
95017,0.03025620398612396,,,,,0.49684572079078787,,,,,,,False,False
95018,0.43817403625558937,0.11403262066372089,0.03630067027385593,0.0,0.0,0.5856659579777136,0.15852510519729618,0.04819747534499273,0.0,0.0,43.95961027297342,13.84990390354787,True,False
95019,0.04544896685135268,0.08163882617288687,0.0006826213125450334,0.017312210558344643,0.017312210558344643,0.29146997503474753,0.015381706462380084,0.00012964496823283995,0.0,0.017312210558344643,91.69241681774326,20.10787824103969,True,False
95020,0.587912431872655,0.08183482539181218,0.01947581719690666,0.0,0.0,0.9810338812331769,0.032129487394569875,0.023420577922769255,0.0,0.0,1.998436462258239,0.001469415360339607,True,True
95021,0.027935254221321586,0.3531675255247784,0.00012106589998140131,0.02773889829769053,0.02773889829769053,0.07535641879903845,0.12206187801928006,0.00554371170506527,0.004850382697366375,0.02773889829769053,96.59906207865134,22.253622415242432,True,False
95022,0.10617316195413774,0.029397840654766118,0.001528567722548361,0.02380658144046347,0.02380658144046347,0.4682586714834577,0.006690992882720171,0.0006650888111820448,0.0,0.02380658144046347,1.998835455433721,0.00028040677212879734,True,True
95023,0.0932588244317675,0.005869256279120693,0.0004278011365391231,0.010913718623924866,0.010913718623924866,0.10303731352264145,0.08121508853268893,0.0053670661620390196,0.007711188210132743,0.010913718623924866,16.30265918927205,4.649467317806647,True,False
