index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,EMcrossouter,EMfracstdouter,EPstdouter,MMRstrengthouter,twoMMRstrengthouter,MEGNO,MEGNOstd,prelimStable,Stable
80000,0.10044299949635824,0.22424297430788692,0.00860696059334065,0.1497549613581401,0.03420446569854686,0.4255394214368403,0.03337314341153771,0.007619674067620926,0.029879813311340393,0.0,0.5687248768262597,0.05807466389593986,0.014777137095951317,0.13836936624592394,0.0,48.742021043138436,9.968834463327097,True,False
80001,0.1585621337009206,0.025520814844581234,0.004063808812056979,0.30902046468167244,0.00898261701621675,0.35246302308968414,0.037818264106947816,0.0008193983075617734,0.006997682746792158,0.0,0.5669124457823819,0.01703869984459502,0.0011872699391076561,0.07127863424807926,0.0,3.8446495132862237,0.36558552431144314,True,True
80002,0.09425833649388773,0.010935951007790613,0.00024505918648626285,0.19335940503964077,0.017177824716912052,0.13680903580543882,0.16917534546609092,0.007561556339084009,0.012481913744178928,0.005486809788578909,0.24396276443167994,0.03702848412670907,0.004916272233090367,0.0071569998872627015,0.006731878548324802,13.615152277473964,2.5641022014909187,True,False
80003,0.07580636253821485,0.06686084185881794,0.017828720560506245,0.07592946840931811,0.0291879259832063,0.5135740550259855,0.04604483378778715,0.0020345519366441436,0.0,0.0,0.6283125985697213,0.006313257207635206,0.0007739453785937522,0.06866489393986566,0.0,48.806295828670414,14.510067063166005,True,False
80004,0.041273909883326736,0.014483119325181835,0.004125343223772894,0.23899623670509323,0.021567859318330843,0.3249050026758194,0.009895929192639376,0.0005578707674713925,0.030549863642942203,0.0,0.37958901236022996,0.01937660209938021,0.0006832217826992779,0.0025820597828347413,0.0,1.9924999653235216,0.0010915817830421696,True,False
80005,0.028918144039891153,,,,,0.1934332132102501,,,,,0.22794508677185424,,,,,,,False,False
80006,0.0979228774648449,0.02631591273185356,0.0017423150025277464,0.020435651780459113,0.01000670906985197,0.16167736440240096,0.031066192164909724,0.003334727691618625,0.0904348561451957,0.0012692236568912158,0.2754321546104613,0.0063866482516364955,0.001935873163130362,0.008361249461957505,0.0013998376759854676,1.913763166074924,0.051047949397917014,True,False
80007,0.033993820992792606,0.021238045737766893,4.423157000670852e-05,0.017506222819147335,0.010552143967962236,0.08029807964427928,0.010787848917482887,0.0005835495248665486,0.008051048493115191,0.0012562828781852511,0.11702153918256451,0.0048430540267625204,0.00045907560339545516,0.0014166265097700407,0.0012166227833134758,4.583097545161412,0.7980215374314543,True,False
80008,0.1303078246731914,0.070079501750997,0.002600087598948266,0.199361926323576,0.012497929367855147,0.2277754492823131,0.04275505636602484,0.0014025189361116055,0.07023150327425122,0.0,0.3877641972654416,0.04853457184909519,0.027607606771934887,0.009180499238453193,0.0,76.59337815626381,22.032079434843848,True,False
80009,0.07717446296797485,0.04242500824589575,0.00829908004533053,0.03773590888469768,0.021984669633125873,0.6173546505031783,0.0018160154866012253,0.00017435422317451236,0.11032181295138875,0.0,0.7421731270845178,0.00716569863785026,0.003991026536541579,0.0,0.0,32.873429230488135,8.331877381721222,True,False
80010,0.032014214438585986,0.05210109272153667,0.0001137867105467831,0.03811734295379984,0.014982540310825099,0.8173411049591442,0.001884674455358768,1.0080711961236172e-05,0.0,0.0,0.8755218528013631,0.0041150224493412425,1.079296437294527e-05,0.0,0.0,85.30284540299786,21.739722281660026,True,False
80011,0.10023213435848118,0.03332399056991799,0.0011347563392942726,0.28201172749136805,0.02746255744091875,0.22348091880463017,0.027321470138505246,0.0002736192175838845,0.020548169402283496,0.0014592633835247173,0.34611302264329386,0.022087368972240364,0.0012938581040480227,0.016320032171076616,0.0,2.000699515086719,0.0022297182247136595,True,False
80012,0.05490941981670719,0.06206792124647522,0.0004977901307593572,2.0575232977880376,0.02334646484642132,0.15316084453067066,0.07165103753698027,0.005469954325709557,0.016569842642018204,0.004025978546534509,0.21648023745919387,0.056050845811871114,0.009040910421560558,0.02876673189816436,0.0,1.987871917100176,0.021457916738653868,True,False
80013,0.3106575053287096,0.044885541959734016,0.0012952937668624597,3.5966366162297057,0.0,0.3451486500581242,0.06891050267444594,0.011524639967421011,0.02260745914895134,0.0,0.7630291739814624,0.010764161137893042,0.005754673699722213,0.0,0.0,1.8997852423261445,0.051094148742439546,True,False
80014,0.18291297545395582,0.030883738826947456,0.007830982708563179,0.32580574451597966,0.04761721310559999,0.5299702674998591,0.0031783018811001457,0.0015469265571467728,0.05147808537139452,0.0,0.8098216814843431,0.03146156565344034,0.005134154360049933,0.0,0.0,1.9809383762155592,0.013927929541432252,True,False
80015,0.047191176774388124,0.010871690982089122,0.00012390899995011636,0.47715430193338093,0.011046165121411045,0.14338527996811448,0.06074042408970549,0.004861689654534289,0.03611781780422834,0.0033270909951450016,0.19734297683632301,0.006882896753857834,0.001208929788747858,0.009691010922780009,0.001595906892748574,2.0158206331118267,0.008755801359623637,True,True
80016,0.11788440851922047,0.16635852488940484,0.0006413887514042128,0.07579201289496103,0.011315394659209412,0.25179998429733874,0.012881955289104062,0.0016041436049771753,0.10718889690217252,0.0,0.3993676850306,0.027225410053029815,0.004868587728917052,0.003562785605813506,0.0,1.9719354353243341,0.020000599303827523,True,False
80017,0.10976121558720794,0.034851476529784674,0.00019717589115576432,0.3431872920403908,0.03471341822184023,0.2319769094229393,0.05966987657704822,0.003908194302839507,0.058265928238906584,0.025479220193985744,0.36720019257657266,0.05793798472430864,0.01584736181717941,0.008096404981122782,0.0,18.201114154472783,4.650910694881329,True,False
80018,0.21438690936795704,0.09977639052888014,0.011610384080966957,0.1774563860324502,0.003760713097005189,0.3091383129269439,0.05410938886981,0.002496790957725124,0.4137241863752339,0.0,0.5898004297705328,0.0231105356373849,0.004281950456199555,0.9732968137661819,0.0,5.6430088025009075,1.6048001048892966,True,False
