index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,MEGNO,MEGNOstd,prelimStable,Stable
40000,0.08204417130642881,0.010888192866411172,0.0005038133630336656,0.01104082852887333,0.01104082852887333,0.28183027668960814,0.030781409388687044,0.003262751843326718,0.0007120809871212295,0.01104082852887333,2.0042019464537697,0.0027220067032794784,True,True
40001,0.1486783861201324,,,,,0.18293595039875668,,,,,,,False,False
40002,0.18239458023830404,0.054587686581600334,0.0029817311902705272,0.029932843512458562,0.029932843512458562,0.5908168411533531,0.041110583169063374,0.004470247956388013,0.0,0.029932843512458562,25.511887762718512,6.14043384203775,True,False
40003,0.05476936870690395,0.01992906984627901,0.0002489635167263252,0.0190666600772518,0.0190666600772518,0.14672186443157645,0.05573802841549355,0.005681423423719757,0.004999812528805712,0.0190666600772518,1.9867994019802038,0.006459604575111423,True,False
40004,0.04130431044951286,0.08988526134426911,0.008186015207015727,0.023094534337957166,0.023094534337957166,0.12505343306397543,0.012131415288262247,0.0007798377278144312,0.008970190495283747,0.023094534337957166,3.3115019673945785,0.501156664263175,True,False
40005,0.211857122837989,0.16870683844017614,0.006368348342886092,0.03733951426080387,0.03733951426080387,0.7038456897510919,0.007171129713059232,0.0005052462719873183,0.0,0.03733951426080387,2.004097845467963,0.003267411848264927,True,False
40006,0.12484955577086075,0.03838746206031096,0.00039601441576977796,0.003167065596561676,0.003167065596561676,0.25147344949523603,0.016928134463044923,2.8432609577898952e-05,0.0,0.003167065596561676,2.093479505839488,0.03480881540093336,True,False
40007,0.05265198898616919,0.03693238142970536,0.0005427784476587719,0.006744901692954631,0.006744901692954631,0.053333358017152874,0.012989361549205417,0.000517437400858846,0.00676158511141583,0.006744901692954631,9.255269681926126,2.7309065772641206,True,False
40008,0.25195414151121115,0.046305814581799234,0.0030623088162362636,0.0,0.0,0.43371390226638573,0.028483974597249592,0.011219354193769364,0.0,0.0,1.7693218719843558,0.09406803444022964,True,False
40009,0.08231938341533183,0.023761709783848138,0.0002202421152061234,0.004700579437412297,0.004700579437412297,0.178823052828634,0.014111701436642697,0.0010694540903304277,0.005479639787123118,0.004700579437412297,1.980881228948982,0.011524932302845136,True,True
40010,0.10002430221334041,0.014155084658816859,0.00022821264287887155,0.010326519960122918,0.010326519960122918,0.4717354059556732,0.004283091217618417,0.00011365361238728593,0.0,0.010326519960122918,2.0216911729781506,0.0050705775441108325,True,False
