index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,MEGNO,MEGNOstd,prelimStable,Stable
10000,0.4246339113940235,0.0066229742624443234,0.0003643602061233089,0.0,0.0,0.6871683313943739,0.001293588409264409,8.802534183533942e-05,0.0,0.0,1.999357762573288,0.00045312141569502984,True,True
10001,0.38868875185899754,0.002915745329205904,0.0010157143913333193,0.0,0.0,0.42399249182187587,0.0117684341293664,5.891407078231982e-05,0.0,0.0,111.2478062112753,24.69061224106924,True,True
10002,0.006809664245503957,,,,,0.23037917781322578,,,,,,,False,False
10003,0.07255840429275234,0.035930186914038535,0.0008844726279339855,0.002080931850081322,0.002080931850081322,0.30144718195362374,0.008148210905033185,7.939651824350837e-06,0.0,0.002080931850081322,1.984400584342408,0.0026519353562053398,True,False
10004,0.42669423819161106,0.01963750095288665,0.010278596855989216,0.0,0.0,0.7198500235804586,0.012153633689798805,0.000987450964200824,0.0,0.0,1.9836247498075918,0.0061121861396617105,True,True
10005,0.15139238143773773,0.10799885799757321,0.010727852445884008,0.007743590285767864,0.007743590285767864,0.1911636431413068,0.01489966578522844,0.0014125614866750205,0.00930714030921684,0.007743590285767864,14.836544041971091,4.535871538806419,True,False
10006,0.19189467572813063,0.0009241162560887704,0.00011457357948528548,2.0041100133793405e-05,2.0041100133793405e-05,0.3943719910041012,0.0003776386661135069,1.4244600424966368e-06,0.0,2.0041100133793405e-05,1.9994157749771226,0.00038611901404320836,True,True
10007,0.08135911588811588,,,,,0.3158516369271309,,,,,,,False,False
10008,0.09901226836606532,0.004757820452251706,0.0002535156524908059,0.00961137747977166,0.00961137747977166,0.3267243391325989,0.0024933657448234195,0.0002546043810822036,0.0,0.00961137747977166,1.9850418908460037,0.00558749190048252,True,True
10009,0.09661969624461653,0.001633925325268675,3.607920677621775e-05,0.003042481517280247,0.003042481517280247,0.22183496383890178,0.001355421143925114,0.00015796447438239995,2.7277160615675944e-05,0.003042481517280247,2.000238448846667,0.00030221399674260893,True,True
10010,0.11379659087616556,0.05415907989112452,0.001805547833997488,0.006003913647289675,0.006003913647289675,0.13678014393454177,0.011179666371243716,0.00025421814049976537,0.007102716843128984,0.006003913647289675,2.006983994771006,0.002035962881789879,True,False
10011,0.2403630790085315,0.027315118443096375,0.004483081234587694,0.0057746070114725115,0.0057746070114725115,0.2525566264891159,0.009794640553976563,0.0006799487090432492,0.0,0.0057746070114725115,2.401412163391866,0.1500290525995988,True,False
10012,0.08014676031696197,0.11579199237753951,0.0003314211737159326,0.03351627395904251,0.03351627395904251,0.33319454945395255,0.016877010602241605,0.0031012055426307846,0.0,0.03351627395904251,5.07460716644254,1.0630378170965011,True,False
10013,0.16174421268314787,0.01099589130640683,0.0010138265561829745,0.00017996476982963126,0.00017996476982963126,0.18841819930617365,0.005854525494510137,0.00016503253402590855,0.005027920394955261,0.00017996476982963126,1.9983837716674793,0.0010632619265999249,True,True
10014,0.09950617852439025,0.04148587602448194,0.007184774710926445,0.027543519275124464,0.027543519275124464,0.5352069892183751,0.014630151766455535,0.00044905824288899804,0.0,0.027543519275124464,30.82605746586262,9.668583053849222,True,False
10015,0.15146248256646672,0.13596903691286427,0.015621879733776007,0.019404586857817686,0.019404586857817686,0.1552648822233318,0.21475791581406922,0.035088920911699024,0.0018711281818459989,0.019404586857817686,65.9388456319194,21.764198651127533,True,False
10016,0.057116071234257944,,,,,0.16939272491961943,,,,,,,False,False
