index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,EMcrossouter,EMfracstdouter,EPstdouter,MMRstrengthouter,twoMMRstrengthouter,MEGNO,MEGNOstd,prelimStable,Stable
60000,0.2944174174067145,0.034824827705122234,0.0018719159897457548,0.03176572289623512,0.001517609903161286,0.3114531005506431,0.019152135549469755,0.00014599873731761418,0.3315252619531538,2.357544313498331e-05,0.6975677354647918,0.0016985090023001357,0.0006920002554140559,0.00020862284695565426,0.00016558940752701458,4.3653764774500905,0.7752607468631131,True,False
60001,0.0470015550423155,0.016895093987648598,0.0004355967984522905,0.10104284621718439,0.010207644990534694,0.25215329183256185,0.004301154619917613,0.0031411820463027214,0.01679397200790253,0.0001076249815806722,0.31100644370004654,0.005780055681033045,0.0035556292755047954,0.1625430486872927,8.38430744010692e-06,1.9979794511408264,0.022348849562211358,True,True
60002,0.059591104982890865,0.032616731942095446,0.004497474414716563,0.26948852913502747,0.018067791438888592,0.20673622762315264,0.053904906864592345,0.003730982615818907,0.06977276651906683,0.0025557722164962406,0.2786469728501016,0.007363886511773955,0.0008194498355423979,0.014574170939050796,0.0023790569966854096,2.3715430855006394,0.18551676381588808,True,False
60003,0.04190965037071043,0.026077861267200783,0.00032251550577814663,0.08195374459612872,0.013691094547491026,0.04297518843798497,0.08885633721954057,0.0027463789211050636,0.037811666781449774,0.008204902767612356,0.08668591393074675,0.05855587021097874,0.0030381352981819067,0.010136307922575465,0.004975516737163659,22.618390634081543,6.763062637102985,True,False
60004,0.2134723673713637,0.09200108825289448,0.02471193990031145,0.3081787030348676,0.007047688735693541,0.41100363017890107,0.06911111465743754,0.01826694076883956,0.11869586374019975,0.00554304419274915,0.7122139154827792,0.011066035727640637,0.004118641530795415,0.002508770036471231,0.0013496126669163095,33.056573631068034,8.459880800516245,True,False
60005,0.18265270527360086,0.014779424709173176,0.0012853056445849846,0.3993401574366958,0.02981144796260429,0.4145951545498256,0.02509825471875027,0.010563983547241472,0.010866983789681532,0.0005196050395082188,0.6729747863952787,0.020054190823336853,0.013139597756457387,2.8684276172126785e-05,0.0,1.8755151689116207,0.07060814084512369,True,True
60006,0.11785890343934949,0.08986277263551823,0.0004124991572478236,0.05561899535325782,0.006408988494609686,0.5218837099406791,0.0009874543344686047,0.00024262824464485003,0.0009844160725854764,0.0006072408711659615,0.7012512551564967,0.008247274464525417,0.0009444063019265966,0.0008117100145127602,0.0007875161472926657,2.058384312044124,0.09930009342404461,True,False
60007,0.5960000726710619,0.007260083714127656,0.0006664898423966573,0.6819946855697401,0.0,0.723866922064621,0.004589646627233422,0.0013986961763489292,0.000593954665214386,0.0005531009738147577,1.751291732890375,0.009927296910336097,0.011722957221975947,0.002164437009003643,0.000873508580529292,2.0039340191446056,0.0009128694961562214,True,False
60008,0.09866623522407715,0.04015488090903861,0.0007272620179425268,0.0663373551165727,0.030096321372970476,0.26079366751901384,0.02945909427944739,0.008438636039332247,0.0077926010813512865,0.0018983198737543192,0.38519143208747175,0.0037226859561166692,0.0006736039710249031,0.009951797313035554,0.002367332107621684,25.090990019272873,5.854331664191838,True,False
60009,0.17802996202215748,0.04293034676341492,0.02798024479270957,0.027963878015869137,0.010784338410800422,0.18476434364960842,0.03555813004231901,0.026633309194711186,0.15519868322002084,0.03953351910850465,0.3956878947547545,0.006755449034884369,0.0013511372110057117,0.0034833287543548927,0.00012589025096127864,21.35477059456209,4.73877557907372,True,False
60010,0.2117888293207338,0.03149049076842186,0.0006699403641828872,2.4660074562245944,0.0036360965408031307,0.41583319439498967,0.0040455658123970464,0.0013801287848061333,0.04847232276780103,0.006188809848325284,0.7156908491493396,0.041360753904818685,0.013030508472125543,0.0064472835084226025,0.0006071118548176605,1.997372387927062,0.001508123838528671,True,True
60011,0.15721422188792553,0.0992243654756561,0.0019036867171081987,0.9368994361680265,0.045413031127037824,0.5948044155622907,0.07358846205457303,0.01153456554536766,1.005223617497316,0.0,0.845530350818344,0.014934825174073695,0.007324291412332288,0.031267082680202306,0.00015746843344984906,4.755002284510614,1.0064799225482304,True,False
60012,0.12391772667758723,0.06624862849619237,0.0029472891666319466,0.0065957389668683305,0.0018855951499565995,0.16040952526308355,0.0031686872518254805,0.0002321153914396657,2.5294806439596678,0.0003712118773757342,0.3042048356487031,0.01188674052287304,0.001662641643482913,0.012737290665116505,3.221376538937438e-05,2.020185752563812,0.0036242779546628284,True,True
60013,0.04725169516493056,0.02129590367891328,0.001043163083525785,0.47479196709464977,0.022569017317260555,0.2916991754173566,0.0060196717395187066,0.0006587255437969901,0.01910726886938848,0.0002566222014661251,0.3527341510989697,0.029004607000899102,0.0021106377162727545,0.0020274729974973085,0.0006052764307138837,1.9975114820517033,0.0006892171188374623,True,False
60014,0.18170998897020021,0.10535778534715672,0.0016707758582043756,0.2628406807651684,0.08479066721014734,0.561480363549673,0.05342075656726566,0.0063632733783952145,0.09551083310085288,0.00048280273610838535,0.8452169431874683,0.0008560989478460825,0.0007832724357099305,0.015501218972338835,7.463949604620864e-05,90.41541017288091,15.623789181135729,True,False
60015,0.09306892735591162,0.03276633688913425,0.0022039652105163084,0.7813560129386636,0.00430311598296259,0.31536837721035854,0.004318053544562817,1.2771411670003577e-05,0.05218564641368928,1.3971278311538856e-05,0.4377883011552127,0.001322746532781386,5.214653709457461e-05,0.002857446751640327,0.0014452778701529092,1.9879744278186915,0.006290372652789689,True,True
60016,0.0819174762026889,0.018202521474767096,0.0021299021092059016,0.45822617581788294,0.022038844052754886,0.10939399975508385,0.04515008081520549,0.0005025046500770754,0.09937785728113899,0.008588313293307793,0.2002727563294268,0.18341975023818174,0.009147943121325513,0.011611719189388648,0.007222313965082948,15.204023265959432,4.174970862981059,True,False
60017,0.1829121758656877,,,,,0.4553621509551603,,,,,0.721565608658936,,,,,,,False,False
60018,0.16036971140519132,0.04871390193246125,0.00029822711947424265,0.6853355144166651,0.003906660887070006,0.21443063016352495,0.015953079129203237,0.0007856816397814469,0.15834208644398073,0.0039554832330247315,0.4091885198444741,0.07673684043526123,0.007209115251809311,0.02417870491465118,0.0004271655905781685,1.963549379481703,0.018581738684599274,True,False
60019,0.1266026445211539,0.09799537194475894,0.001165666649173133,0.23780108056290528,0.030499809831990056,0.6501324000067131,0.07448117167199861,0.004743641507114508,0.07548414535058981,0.0,0.8590435256576017,0.0013805684123276458,0.00035977865995889775,0.006231026330106944,7.174095981135758e-05,2.0029247011781264,0.002498841231600632,True,False
60020,0.05741253514871489,0.10777470915376783,0.003849369714347185,0.1313954681352999,0.03999866914303776,0.12280867169935214,0.03797956684095721,0.0006928371003703331,0.0779818775013606,0.03785882020259797,0.18727196402857307,0.08594049223723044,0.006035357639148003,0.0111186534852021,0.006220008935215315,145.14029069955265,31.55061268956699,True,False
60021,0.1434815630992279,0.09490610839270719,0.00031158433111260766,0.20784237469435313,0.0488615099077806,0.17865055389924514,0.18161793754304614,0.02566592949595858,0.015586920770980346,0.008375959892654767,0.3477651777204796,0.008685987776241492,0.0013260655089481683,0.028343091752340295,0.0031341823048526883,14.716555403667577,2.2561390612847565,True,False
60022,0.2516523660822108,0.028168343701706528,0.0029185414935503787,0.8313031299803699,0.0197887350444002,0.5202083851245052,0.05331067656148881,0.026161350556136456,0.00048757493131732703,0.00026385022612251355,0.9027724221791036,0.03328875261361438,0.024149395567973984,0.0016476448678635607,0.0003573661412037022,1.9372672014412151,0.03734452422602436,True,True
60023,0.062483146416650766,0.1552092031427001,0.0028771524394288883,0.042486193206053555,0.008856642959159767,0.3934331505297334,0.0013500796994160755,2.3067989456372777e-05,0.012374817199043184,0.0008479357648487955,0.4804992380960977,0.000674336537084447,2.818456002074681e-05,0.00439185074547631,0.0007205221288374671,1.9960075626105795,0.005083068227891767,True,False
60024,0.09908825924214171,0.06669154006348496,0.0006872587745835442,0.07261211291606154,0.03851445232157327,0.3661511061866223,0.025595251081601763,0.004476995310430685,0.05244145090433967,0.008709175727423062,0.501520641160381,0.0133356272250863,0.0032942940907556254,0.006404588723496413,0.0028759947798624804,3.130016813254031,0.2470630650298875,True,False
60025,0.0420795288802689,,,,,0.21147632513858577,,,,,0.26245467815001694,,,,,,,False,False
60026,0.05268741336746285,0.020913966045972773,0.00012867066335187934,0.018393713653798233,0.007775200812021436,0.15104106467844053,0.00264371151200383,0.00024600562607559923,0.005594778696964848,0.0019259390134758112,0.21168644105607806,0.0068199317577215405,0.0008985459274877856,0.09924297648797051,8.874625100108112e-05,6.614276306147376,1.806484946812542,True,False
60027,0.20767376857393177,0.1386252168741009,0.01659798960070732,0.21540666903638472,0.008225314665512191,0.2216359430160171,0.10874248094092723,0.014129282442259939,0.10333711254270664,0.009189396819322956,0.47533768312752234,0.051269410375377494,0.019864239644003107,0.004052304290261783,0.002528273955852471,36.03623874677707,6.993090142027877,True,False
60028,0.06549508633468347,0.025440425410700303,0.0003526404131453015,0.1289436001774942,0.003797674604833986,0.2330351458683773,0.03663397058336517,0.000267590517992177,0.010415866983572308,0.005885205380358276,0.31379288920072573,0.012686867661421094,0.00038659012312053213,0.09325793931553031,0.00021299876072629584,1.9995574851467222,0.003294424239034655,True,True
60029,0.07372429783803376,0.04406731212406098,0.0004013493916749468,0.4238294761528336,0.03695886000067283,0.3161564693910814,0.03843495684371006,0.008161982464949313,0.2593837254638838,0.007830258922606213,0.4131891809419244,0.0599787900193917,0.020103494961264286,0.07776266281602096,0.005949191705529678,6.714577449025273,1.9969999312202573,True,False
60030,0.15885047324032234,0.07197171639139581,0.0023836004106443627,0.4027442214207724,0.02805559015651872,0.5906156088333829,0.07205412456958912,0.0187472712987161,0.6735275399097005,0.0,0.8432856510400092,0.02362814382866755,0.008981686840047905,0.1055046362167213,0.00022941766924050767,2.4356271602029897,0.24754001158961195,True,False
60031,0.11663670731746986,0.03651646589633938,0.0012567767387933599,0.07584868577413677,0.047134939666260256,0.5841961522199025,0.020000619017264222,0.001446857768519504,0.8279767329386882,0.0,0.7689715751598372,0.015313185869045972,0.004548300883892204,0.0002076884197751878,0.00012832484439612081,2.0328953406761956,0.06596235714552783,True,False
60032,0.5879429771632718,0.2621721299393157,0.001519576709992927,3.9394968829435966,0.0,0.7906806655769099,0.003947221989134392,0.0007198663833197901,0.011950503119905639,0.006162050327627349,1.8434987872449073,0.03041426873091808,0.06075069860230952,0.0007459996460416712,0.0,2.0213090947877985,0.02044579305767452,True,False
60033,0.07708091435258717,0.3633311764754539,0.0005841864978654405,0.09791653916542611,0.0395926574411712,0.23088204720423527,0.0965333952906039,0.014163092150279074,0.014981138205776135,0.0026484716503985027,0.32575956086292207,0.026102171503207507,0.013608681693615553,0.006226587327719552,0.00020242074741548056,137.58421364741258,39.010413481563454,True,False
60034,0.30691652002554337,0.07980666851727965,0.005072249995684142,0.372998245632872,0.0007873753789845697,0.41514598694972155,0.08346064297529972,0.0024101669013162435,0.1278479527316264,0.008969714000159834,0.8494776685924431,0.002661845407487483,0.002063527082698607,0.06136580552063982,0.001130246005862435,10.017572750617422,2.8916326788986124,True,False
60035,0.052655003465678196,0.011691855337072224,0.00032270686651638964,0.009092839468725692,0.0046013417757656445,0.10219582491742332,0.00658621352560855,0.0007003391263208862,0.004312311916371353,0.0025542698479137597,0.16023194989830628,0.007768725159235246,0.000293237102022937,0.140293901766949,0.000244294292783359,8.607916781969468,2.335386082918221,True,False
60036,0.05721760081252488,0.03794739349267839,0.0036958729435643866,0.032713944891722316,0.02144698091997698,0.23696855619814977,0.02695963950234026,0.0007650167883512413,0.015863690013500284,0.00673218318514247,0.30774492926434077,0.007145549956902179,0.0011707529901552626,0.09402866165417578,3.2879159868544084e-05,37.35549490757017,8.793493389240194,True,False
60037,0.18036753282832513,0.035354421594205244,0.00020416550958915686,0.19636588432715912,0.04908870173710131,0.8757720466239396,0.0022141035261178843,0.00179331056605082,0.001110429512821732,1.796318711465905e-05,1.2141004228218377,0.014863003033924212,0.008605886055163015,2.797766159674843e-05,0.0,1.9996584752626978,0.0005562441682059001,True,True
60038,0.1255117697578544,,,,,0.24269344127826217,,,,,0.3986660943595752,,,,,,,False,False
60039,0.07279971488268465,0.013018206873585413,2.2389485464881628e-05,0.6231809793289467,0.016163371257282275,0.40939779487183403,0.0009226733924820356,0.00033778413058750515,0.012673091649229293,0.00018680872755472063,0.5120015524947881,0.02616378433704996,0.00612253771968155,1.4751566582296848e-05,6.8981042653627255e-06,1.999239620226887,0.0008647339602928766,True,True
60040,0.10960886418110975,0.020008845335538584,0.00067386894131014,1.3979602577996348,0.0599807581651664,0.5723993239880107,0.01201078216110805,0.0008541809141600692,0.10837327295450046,0.0,0.7447482279294814,0.013860960990361354,0.008247939768691532,0.0010939767130752828,0.0001923830919863607,2.0043735828764193,0.0015636795445862117,True,False
60041,0.08166662917831384,0.029889485200699267,0.0007353906690084706,0.8868793726430226,0.013065980090643088,0.12059745606684052,0.15302482034796122,0.01743596845411018,0.017422066448110042,0.011398966577057005,0.21211287296961304,0.036039229688136304,0.0029865795149879608,0.9004631139907927,0.0016733468093696412,10.85267755430902,2.574536090269738,True,False
60042,0.10894565650835111,0.27928315376198126,0.03092676030961353,0.14602444266800285,0.003789313832281393,0.16005947985315994,0.033676272473157826,4.9501749458731375e-05,2.149676160177045,0.01895855156931167,0.28644292147449874,0.021587811204115837,0.00015558871026661371,0.0612145202507792,0.006649456827695892,4.812795775178589,0.9953159467559711,True,False
60043,0.057229633337280345,0.02840094284298162,0.005180786034516887,0.036972226939445095,0.017439472258523325,0.47608218512717015,0.0031435275728684364,8.234008785504166e-05,0.0003373939925556776,0.00029511829135220617,0.5605578273576897,0.008573473850059993,0.00019681853887658254,0.045200967162318084,0.0,13.182581089208199,2.9594503283846967,True,False
60044,0.14359892886920028,0.08331541278780694,8.81119846642201e-05,0.11873077638495806,0.035793499578526185,0.7801537480560703,0.0003508467037355148,0.00013021217080778444,0.00032189703109907386,0.0001054837423997222,1.0357819194994144,0.014844945892129606,0.002447735605242009,0.0021908015492945964,0.0,18.23760029772074,5.297669754973255,True,False
60045,0.5875688275270685,0.04308950762493127,0.007188208707586042,1.0460100463868307,0.0,0.6319150844622352,0.02493881676447094,0.004764010551655701,0.07017223596259398,0.0,1.5907775172634477,0.028038140466857715,0.014235115602369015,0.005002199778433247,0.0,1.1248445446797646,0.6311718303989231,True,False
60046,0.10986476800452857,0.059413813203282526,0.00015910725289476009,0.11639653567531383,0.015432721836358087,0.18486467296580747,0.09077654406339714,0.01490951340841051,0.008657790165707648,0.0056632457751904395,0.3150395553779575,0.006865836741840884,0.0011398282790354218,0.11685163114680919,0.00017447481192025773,27.41124759086633,5.314254968416549,True,False
60047,0.05723260244805558,0.038331458013530786,0.00015001387526704892,0.03971450209159858,0.022194704532545143,0.22573785290411635,0.018520852165972407,0.0005326212293285818,0.009763348611934983,0.0008239092160694757,0.29589002014491084,0.003275351502247509,0.0003306031100572481,0.010720251884965656,3.411224463584534e-05,47.181430640620704,13.308208910806577,True,False
60048,0.16142974790222767,0.030487953149781262,5.0484427224930576e-05,3.7526505007927584,0.03168353666092466,0.497399628852824,0.005838992485937789,0.0002496049153713331,0.003479231839584671,0.00073258902919789,0.7391244734474247,0.03120063858531777,0.021999873329660136,0.0002817571386193619,8.784691515384047e-05,1.9870316127062415,0.008756719067917506,True,True
60049,0.052609391300083165,0.11791646641382819,0.0029876760493562945,0.043210208691654664,0.020314931548879436,0.33110263237592247,0.007270795142183593,1.5991329996986303e-05,0.04805856904382523,0.0006032383972236952,0.4011311316231581,0.014964873820234571,0.0001648078826914138,0.04748243757409268,0.0009739847715440845,37.2741580838751,8.179907764980442,True,False
60050,0.06566712530022308,0.008519380452617579,0.00033594109021243895,0.26076209094358316,0.002053532298072853,0.06626443410655687,0.020383777130577395,0.0008940411082136762,0.02757755344902276,0.0031115810073743754,0.1362829543042036,0.016624886832900553,0.0014150939942465296,0.003302746391981486,0.0011858819061260715,1.871863456095382,0.043316401606975634,True,False
60051,0.1289488958140263,0.0256989356982398,0.0007552418709035455,0.242997874322672,0.028300323761633134,0.3034406755899352,0.015787781637755512,0.00531830885741918,0.07397770080077132,0.0006731491989220154,0.4715179114663458,0.008698652393119222,0.004289633024173583,0.0005780990515122137,0.00025832985023075246,2.203662750514929,0.18952944576283287,True,False
60052,0.09398267846440618,0.03670650467674431,1.735464342872379e-05,0.3123108767448208,0.05016704244157735,0.6067390691446142,0.0006167036493876078,0.00020246904427545954,0.08656199566979882,0.0,0.7577447104562317,0.040521579589737226,0.011858400276243493,0.0010279910985727043,6.446873045210576e-05,2.005397792175219,0.003949750096002336,True,True
60053,0.11227112253001284,0.06199795167111666,0.021886990477742955,0.08446175795388669,0.013946755316055312,0.2638149170697788,0.01725669637054743,0.002486887155101273,0.03684862729587467,0.020185240759904154,0.40570483647937794,0.03335238118178121,0.013436463310898653,0.33780967268445417,0.0024161147581851254,26.683855718696798,6.548253972024971,True,False
60054,0.15781453477764804,0.046404908608007917,0.0020286582336825672,0.6804135578256247,0.02758510169725486,0.5972089826765383,0.08205779975500942,0.020273004136989865,0.4152798114685019,0.0,0.8492717752203167,0.012139880941962162,0.00777231243107306,0.028641487085136343,0.00017800114774118417,1.9919945739716538,0.007555094383564359,True,False
60055,0.08707590081868868,0.10931169887121589,0.0012938598668753144,0.03808184885849061,0.019709947180310036,0.13865329548594588,0.06906007559577647,0.0025874989797426877,0.012018944964405826,0.00685615453576892,0.23780255691055313,0.0015264780152458228,0.00023254599075139056,0.00754885522583707,0.0016240048570797202,28.953771458024057,8.449517471421778,True,False
