index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,EMcrossouter,EMfracstdouter,EPstdouter,MMRstrengthouter,twoMMRstrengthouter,MEGNO,MEGNOstd,prelimStable,Stable
125000,0.05423563438646105,0.1085360770835188,0.027464154351251425,0.14292448295697596,0.01348519756417307,0.6537544032569027,0.006031742859033201,2.59996841252501e-05,0.0557891699630205,0.0003534150090118609,0.7434468224369442,0.03248706081160768,0.00028444212044068763,0.00343267099081115,0.0005249338606031507,1.9985929098217408,0.0009646697033449264,True,False
125001,0.40643971766945447,0.026295139640373437,0.003479988492457481,1.070062204041901,0.010548859976605032,0.6086299303779316,0.005278477616601818,0.0014396942412611582,0.25390299917914455,0.0,1.2624410251153722,0.08865349702047477,0.02322620859612504,0.0008665227829950415,0.0,1.856880390591731,0.05879206890080926,True,False
125002,0.11832611005240498,0.03660750400992577,0.0004257243647412612,0.043223373661236054,0.032189568733365426,0.16924636452455474,0.05603406715582928,0.008984527595167024,0.04258850171976785,0.010699500753963729,0.30759873853166164,0.050775102918235795,0.011620564479614027,0.1703036571803715,0.0001225751078864142,21.46805298583559,3.1974135137307393,True,False
125003,0.10084560112844101,0.04577645121174028,0.0030958641927004,0.04710794360887624,0.022639735738326165,0.5914214160067587,0.010756593762650717,0.0013618850125426195,0.3626605050157359,0.0,0.751909265352635,0.002649448125888539,0.0016485286381791356,0.0014263969999428578,5.9807320774855956e-05,36.98436695367771,10.67778043324698,True,False
125004,0.46219872563957215,0.0057279298196228935,0.0024700836589595615,0.005092849931122105,0.0006805043057944871,0.5842284230519476,0.038928461863283886,0.007531043811496356,1.3337522174943743,0.0,1.3164567813085468,0.009901112581211517,0.008068515606688977,0.0002139703277409981,0.0,1.9657637674181376,0.025205861722785362,True,True
125005,0.2521320453544993,0.04713658223150243,5.9384662624580876e-05,0.2766143310534966,0.0026392508478810224,0.27387728487618074,0.08036536304172309,0.01452616768879915,0.008095934581578671,0.0033112934931954635,0.5950625702426484,0.028708518883140195,0.000438081089765894,0.3732515735683035,0.0,4.1055924650275735,0.8549118781642088,True,False
125006,0.0524483384859593,0.21194914851215613,0.00029794956346030667,0.162885293492861,0.040105483287306086,0.341084492086677,0.010517940129096225,0.0031496904681148977,0.009545046741935004,0.00021872476196790837,0.4114221454659098,0.033688300189966255,0.007480657310285314,0.0023754529816418595,0.000231196173710417,261.2842278009624,68.86933125480175,True,False
125007,0.02650514194105461,0.19021511401435962,0.00018245506086884297,0.1901024529863965,0.010787600264840082,0.31918115894169863,0.009877795180841567,0.00010007596803323984,0.018434348588296002,6.203406100376037e-06,0.3541462428054133,0.003958794342524896,9.388331115289294e-05,0.0001010274309852929,6.026356212664997e-05,1.9189965439820642,0.022867216083838102,True,False
125008,0.03667052650256443,,,,,0.16516773136594579,,,,,0.2078950455389336,,,,,,,False,False
125009,0.21470719300582586,0.028528919607838064,0.0024931320040641274,0.7879035502385865,0.008121681717086365,0.37683919358399703,0.012300918118213664,0.0031992907609508232,0.012517939387854629,0.008724110879101757,0.6724564720588219,0.04310549125505812,0.020347543624227388,7.32815983084203e-05,0.0,1.9938296723351665,0.0042324737275141085,True,True
125010,0.09372635937146648,0.06193487836367137,0.0023389751536774697,2.2182116834597005,0.06683191051203724,0.5241956606482949,0.04779786826933159,0.010058620714127576,0.00037985207811637244,0.00017802139737575204,0.6670529708906469,0.04392952248017604,0.009954335790464496,0.00014548162473154187,0.0,1.9933218661632988,0.0046817354217384335,True,True
125011,0.16138071354101338,0.06872755314900145,0.006438263742371472,0.8357859070434073,0.009848889816577153,0.3102434434895192,0.08259436572581262,0.01715772162241716,4.281009105000772,0.007093813693224257,0.5216914653122923,0.06055212809949966,0.02337761346668203,0.0049133308271987995,0.004442214667790976,1.9809415222429878,0.011770247404554318,True,False
