index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,MEGNO,MEGNOstd,prelimStable,Stable
130000,0.03322645150722016,0.17665928319283103,0.01837729099408844,0.20583155510497428,0.03804476260927709,0.3953954293332905,0.029870541113650402,0.00034755405983162037,0.02956021960693868,0.0,2.0127754831033347,0.004380011206825494,True,False
130001,0.16118251193066044,0.028370992378842008,6.17502044580426e-05,1.1147795399925737,0.011784171005610097,0.6913972745528275,0.0014138841258789024,0.0008933973317542343,0.0,0.0,1.9981201637570933,0.0008273934593767999,True,True
130002,0.20300857129422784,0.015826555978808256,0.0016592303726567547,0.03711119773705418,0.004928750531036114,0.4057589797654397,0.0048426168642322085,0.00014893353793059462,0.5310044918946678,0.0,2.046338036774265,0.022174796175001836,True,True
130003,0.31017495536279716,0.02734566681807174,0.007030548917420238,1.2199970589162064,0.0,0.32745392805915086,0.055775095189543586,0.0016976715499770108,0.08756370573469786,0.0,1.9995379488819407,0.0023408164670284727,True,True
130004,0.11908953555594544,0.4234328451294843,0.0037726302268176817,0.14891263999282528,0.0342169772906763,0.38462771609158863,0.015872091099895052,0.0030366283663313233,0.007643823621526736,0.0,218.904559047153,55.77794268355681,True,False
130005,0.08238831580898864,0.05458116167508382,0.0006128217356771899,0.5087204415525048,0.01640770552185713,0.559478957690057,0.018873137991494548,0.0005374478414260844,0.08014428627745213,0.0,5.632274395000538,1.3720308425189367,True,False
130006,0.030790980411577115,0.03183756200980639,0.0002149948862023292,0.020782843591127063,0.00659945342137391,0.09410538142234405,0.014952079860437157,0.0009231040074193245,0.02846775723780407,0.0019210378583594638,21.749356473688565,5.63687564621454,True,False
130007,0.01927416041713094,0.19969471329058627,7.511258534159167e-05,0.061996025486433876,0.017546185011016152,0.2676919587542288,0.016918230743896773,0.00019740013468941593,0.0009935704443516649,0.0,100.4633876714316,25.958271854327737,True,False
130008,0.08190637879852401,0.03082216158167715,0.00036270933750723593,0.6303544766395281,0.02209862917103183,0.779545216174195,0.014931828774061092,0.0012856862437987482,0.0,0.0,2.0002953649277093,0.00013818813786038974,True,True
130009,0.1595097732948441,0.08723344919161728,0.03936472857534283,0.31098846650834727,0.022917869134577742,0.3085773103805261,0.025309650173670043,0.0051369924917190534,1.1612044572667146,0.0,1.9635587090825912,0.023032832256114372,True,False
