index,EMcrossnear,EMfracstdnear,EPstdnear,MMRstrengthnear,twoMMRstrengthnear,EMcrossfar,EMfracstdfar,EPstdfar,MMRstrengthfar,twoMMRstrengthfar,EMcrossouter,EMfracstdouter,EPstdouter,MMRstrengthouter,twoMMRstrengthouter,MEGNO,MEGNOstd,prelimStable,Stable
65000,0.09448395668496277,0.022013088240934606,0.011452142279964921,0.21657038238277032,0.10526631879708226,0.4052867519587263,0.0028767642463066114,0.0011742448920277163,0.061513909999442215,0.0002942539974681731,0.5380638045607467,0.0006303604824115345,0.00011111455397350825,0.04767659706514095,0.0007812909891048086,2.011649249740999,0.0018845822126835362,True,False
65001,0.15732913109294314,,,,,0.42594409690792945,,,,,0.6502866426615656,,,,,,,False,False
65002,0.11561375307061633,0.1689015355765172,0.0047014507130828265,0.08822870811878762,0.03954602423806644,0.32073427707291935,0.009526643653816468,0.00026346834266263475,0.08803201721319986,0.00031978461138481624,0.47342932365432683,0.06921390801042039,0.005872448385269647,0.0029645104084609613,0.001380109875345674,73.47198532756312,20.94379545298999,True,False
65003,0.4457489683876666,0.04502644927371238,0.0033091117761764282,0.023505291207372117,0.010779942668700712,0.5885216202392307,0.0478875783628327,0.0007723111584667816,1.673026704988285,0.0,1.2966034937223725,0.0005836084963250203,0.00036590305621233014,0.0005300994925547312,0.0,1.9940974998091292,0.0010183981639831034,True,False
65004,0.09476219725302962,0.03391807921876955,0.0007873569261073032,0.5804555314151008,0.05234403733169704,0.4622667252804767,0.0032314579275131575,0.00021719576490832597,0.0028808222581209993,0.00033999674354970403,0.6008343331380469,0.03805085465276371,0.010357274272644261,0.07385194814376336,0.0,1.9941132946557565,0.004090714396150388,True,True
65005,0.10964699765767578,0.03804442562957927,0.0009489903205650676,0.5731202319911153,0.0369943920677166,0.53097197075551,0.014827074839239172,0.007197273707565849,0.04561397183273934,0.00045202588157701126,0.6988384508469067,0.028830892300424724,0.017430022968076598,0.0002868623864690255,0.00022433990812209182,1.9968533288773336,0.004697819173538247,True,True
65006,0.13467235329439026,0.1363793225654561,0.016447579394102813,0.039951431337824084,0.016067916416930318,0.23922058857437487,0.01470451461804101,0.0013401469774752559,0.026632625566014062,0.0126893589465457,0.4061093414885453,0.03665724919753525,0.0007467138531876373,0.8306514126215312,0.0014921065040408902,19.72266297768772,4.969449918361522,True,False
65007,0.12930431042044407,0.14935751976483413,0.0014448311693604121,2.131857759325414,0.05093692603363788,0.19996405776034856,0.029747594646146343,0.002273021911286726,0.0612838102287144,0.025172284100294533,0.3551245827783684,0.15057294783766767,0.03511229848391141,0.016620103150794478,0.0037672592098717487,29.943004496967134,6.33331007267434,True,False
65008,0.11169890507909536,0.05495252327498993,0.0010866604863873418,0.44037133478703305,0.05016432048018654,0.27337838913196266,0.07393119223276776,0.019627039436611076,0.06243116112355114,0.02609652463414791,0.4156133609493851,0.04178409647264891,0.014556922209281016,0.03086160542084307,0.007378379696509272,39.4730025701614,8.246853329404061,True,False
65009,0.18243670320468544,0.05556535357893876,0.020559287226395134,0.0818838974969581,0.013223276325993556,0.20824159141862802,0.12899298153049726,0.004693912154827603,0.22900349070644138,0.01252992584626024,0.42866920403182507,0.059515143072611534,0.06554038883680358,0.006501179315237747,0.004663863837318649,28.918702090258563,6.989982373191716,True,False
65010,0.16111364650266216,0.015538943131197898,7.473572142963487e-05,5.286262651504816,0.04407000273298024,0.5633594858621164,0.014129608325476028,0.00022590242224585936,0.07642647614526096,0.0,0.815238033423889,0.01777332926989871,0.018161390029715126,0.001681048625211225,0.00023766468466118943,1.9998818410295314,0.0002753107702043532,True,True
65011,0.18241189020349213,0.02698397961784933,0.0017875417081223831,0.13164230669626237,0.004474308971748381,0.20340842558268127,0.01050513810781672,2.707466415025278e-05,0.034040929211016244,0.0009335410608491243,0.42292443118002665,0.006172807693879143,0.0002647288749829782,0.004020319050021743,0.00034705674648416587,1.8193473220473249,0.08539839533554994,True,True
65012,0.11705317099505533,0.046789788436391255,0.000688962036454907,0.06981109724380279,0.02682985726663796,0.5382561970177097,0.0075388894108969345,0.0040225618703221685,0.029132979305918072,5.9234864557193695e-05,0.7183139626814271,0.007726934232833267,0.005450338619586766,0.0005209897599671904,0.00015237271345370075,7.951096917499658,1.919498778445064,True,False
65013,0.14281081056800082,0.027828266549895442,0.002181906075179875,0.05992607862256459,0.026090996253598647,0.27399649352396455,0.026513415733541844,0.00818086139221007,0.012843383716573445,0.0027241300988418604,0.45593696542491274,0.0033508006201132304,0.0006539423468385173,0.004125537417177716,8.929619066059358e-05,10.083824035440863,2.9834435317743853,True,False
65014,0.050746464685283155,0.010170675446761366,0.0005808233903458441,0.3874591585310325,0.0028785302671224208,0.45962935757338463,0.0046861389312767435,3.122242633186685e-05,0.0002785523117142698,1.1248097703829407e-05,0.5337003872210849,0.004058922333260455,2.9815601259384137e-05,0.008598466359740244,4.074775614926451e-06,1.9967847880743466,0.0019653736371704564,True,True
65015,0.03417588901527948,0.18861385369499584,0.003216269789988683,1.7615142967078974,0.6137966332559117,0.2153586542271728,0.01491480283769462,0.00023762440100524618,0.07196263749739547,0.004191448708135064,0.25689461670780006,0.022191719786234725,0.00063861052207769,0.008864580525193696,0.0011319367305153275,44.13084860119069,11.843003365594752,True,False
65016,0.07749875594985743,0.13587223700625248,0.006142263467184342,0.052353798660908606,0.014259625009492266,0.1596011218025467,0.04767849098877609,0.00020309408461205146,0.17954488600324664,0.003410470570382001,0.24946876614030317,0.032915808804534395,0.0010582430772672377,0.02148449452702117,0.00032739518641967773,85.80716848863496,20.213217168450015,True,False
65017,0.16096749660812534,0.06686061754133507,0.00018080261963538468,0.8721150799775459,0.05302412948467819,0.6849414137042373,0.0017371339332005354,0.0005016782519513788,0.00015419080754997604,6.609235822489619e-05,0.9561622149995641,0.0383573309789606,0.009529208299019529,0.00034467179842073806,0.0,1.9827703068656697,0.010377319034414197,True,True
65018,0.07244014920210629,0.07779867355959201,0.0008765249896036043,0.6423502861237249,0.08876912602261416,0.6886625225708769,0.01537456106401236,0.0009584377240022694,0.00029163868277470254,0.00015145271833160828,0.8109894876579165,0.04501417356143725,0.0010155156403557856,0.00825020707591671,0.0011495000049465184,1.9905901164528885,0.003989979390683061,True,False
65019,0.0770842380557593,0.10532767577840303,0.0006995928729768148,0.11452949064542567,0.04446538306688694,0.31938794030757833,0.007092938968295211,0.0005993958833531622,0.07967475199560822,0.0028689575334251856,0.42109195438614566,0.08552116483487814,0.013409563999595324,0.004017872414664607,0.001384939169941469,102.02413621390536,33.490451951264255,True,False
